timestamp,name,lastUpdateTime,packageName,isSystemApp,firstInstallTime,isUpdatedSystemApp
1557461542254,모션 파노라마 뷰어,1230735600000,com.samsung.android.app.motionpanoramaviewer,True,1230735600000,False
1557461542254,라이브 포커스,1230735600000,com.samsung.android.app.dofviewer,True,1230735600000,False
1557461542254,Face,1230735600000,com.samsung.android.bio.face.service,True,1230735600000,False
1557461542254,Bixby Voice Stub,1230735600000,com.samsung.android.bixby.agent.dummy,True,1230735600000,False
1557461542254,비디오 플레이어,1556332833583,com.samsung.android.video,True,1230735600000,True
1557461542254,Android 설정,1230735600000,com.google.android.apps.restore,True,1230735600000,False
1557472480212,Filter Provider,1230735600000,com.samsung.android.provider.filterprovider,True,1230735600000,False
1557472480212,Automation Test,1230735600000,com.sec.android.app.DataCreate,True,1230735600000,False
1557472480212,LED 아이콘 편집,1230735600000,com.samsung.android.app.ledcoverdream,True,1230735600000,False
1557472480212,com.android.cts.priv.ctsshim,1230735600000,com.android.cts.priv.ctsshim,True,1230735600000,False
1557472480212,RootPA,1230735600000,com.gd.mobicore.pa,True,1230735600000,False
1557472480212,Galaxy Essentials 위젯,1230735600000,com.sec.android.widgetapp.samsungapps,True,1230735600000,False
1557472480212,com.samsung.android.smartswitchassistant,1230735600000,com.samsung.android.smartswitchassistant,True,1230735600000,False
1557472480212,NSDSWebApp,1230735600000,com.sec.vsim.ericssonnsds.webapp,True,1230735600000,False
1557472480212,SetupWizardLegalProvider,1230735600000,com.sec.android.app.setupwizardlegalprovider,True,1230735600000,False
1557472480212,YouTube,1556824773803,com.google.android.youtube,True,1230735600000,True
1557472480212,직방,1556911091737,com.chbreeze.jikbang4a,False,1551429718241,False
1557472480212,파인더,1230735600000,com.samsung.android.app.galaxyfinder,True,1230735600000,False
1557472480212,Samsung Location SDK,1230735600000,com.sec.location.nsflp2,True,1230735600000,False
1557472480212,Galaxy Themes,1552075278508,com.samsung.android.themestore,True,1230735600000,True
1557472480212,com.sec.android.app.chromecustomizations,1230735600000,com.sec.android.app.chromecustomizations,True,1230735600000,False
1557472480212,Always On Display,1556368541149,com.samsung.android.app.aodservice,True,1230735600000,True
1557472480212,Edge screen,1556143080179,com.samsung.android.app.cocktailbarservice,True,1230735600000,True
1557472480212,모서리 디스플레이 컷아웃,1230735600000,com.android.internal.display.cutout.emulation.corner,True,1230735600000,False
1557472480212,Android Services Library,1230735600000,com.google.android.ext.services,True,1230735600000,False
1557472480212,SuwScriptPlayer,1230735600000,com.sec.android.app.suwscriptplayer,True,1230735600000,False
1557472480212,더블 디스플레이 컷아웃,1230735600000,com.android.internal.display.cutout.emulation.double,True,1230735600000,False
1557472480212,다이얼러 저장소,1230735600000,com.android.providers.telephony,True,1230735600000,False
1557472480212,DRParser Mode,1230735600000,com.sec.android.app.parser,True,1230735600000,False
1557472480212,음성 서비스,1230735600000,com.samsung.svoice.sync,True,1230735600000,False
1557472480212,Google,1556652061184,com.google.android.googlequicksearchbox,True,1230735600000,True
1557472480212,캘린더,1554146442128,com.samsung.android.calendar,True,1230735600000,True
1557472480212,시간대 업데이터,1230735600000,com.samsung.android.timezone.updater,True,1230735600000,False
1557472480212,캘린더 저장공간,1230735600000,com.android.providers.calendar,True,1230735600000,False
1557472480212,삼성 계정,1230735600000,com.osp.app.signin,True,1230735600000,False
1557472480212,ABC Logger,1557201337228,kaist.iclab.abclogger,False,1557201337228,False
1557472480212,Puffin,1556220326093,com.cloudmosa.puffinFree,False,1549993162171,False
1557472480212,ClipboardSaveService,1230735600000,com.samsung.clipboardsaveservice,True,1230735600000,False
1557472480212,TetheringAutomation,1230735600000,com.sec.automation,True,1230735600000,False
1557472480212,도돌 키보드,1557343197339,com.fiberthemax.OpQ2keyboard,False,1540718257290,False
1557472480212,미디어 저장공간,1230735600000,com.android.providers.media,True,1230735600000,False
1557472480212,새 소식,1230735600000,com.samsung.android.app.social,True,1230735600000,False
1557472480212,Google One Time Init,1230735600000,com.google.android.onetimeinitializer,True,1230735600000,False
1557472480212,360° 포토 에디터,1230735600000,com.sec.android.mimage.gear360editor,True,1230735600000,False
1557472480212,Android Shared Library,1230735600000,com.google.android.ext.shared,True,1230735600000,False
1557472480212,보안정책 업데이트,1230735600000,com.samsung.android.spdclient,True,1230735600000,False
1557472480212,SNOW,1555528431919,com.campmobile.snow,False,1542452429062,False
1557472480212,com.android.wallpapercropper,1230735600000,com.android.wallpapercropper,True,1230735600000,False
1557472480212,com.samsung.android.wallpaper.res,1230735600000,com.samsung.android.wallpaper.res,True,1230735600000,False
1557472480212,Smart View,1230735600000,com.samsung.android.smartmirroring,True,1230735600000,False
1557472480212,SKMSAgentService,1230735600000,com.skms.android.agent,True,1230735600000,False
1557472480212,DeX community,1230735600000,com.sec.android.desktopcommunity,True,1230735600000,False
1557472480212,안전 지킴이,1230735600000,com.sec.android.app.safetyassurance,True,1230735600000,False
1557472480212,LGU_GPSnWPS,1230735600000,com.lguplus.lgugpsnwps,True,1230735600000,False
1557472480212,전화,1230735600000,com.samsung.android.incallui,True,1230735600000,False
1557472480212,퍼스널 홈,1230735600000,com.samsung.android.knox.containercore,True,1230735600000,False
1557472480212,키즈 홈 인스톨러,1230735600000,com.samsung.android.kidsinstaller,True,1230735600000,False
1557472480212,FactoryCamera,1230735600000,com.sec.factory.camera,True,1230735600000,False
1557472480212,com.sec.internal.vsim.VSimServiceApp,1230735600000,com.sec.vsimservice,True,1230735600000,False
1557472480212,USBSettings,1230735600000,com.sec.usbsettings,True,1230735600000,False
1557472480212,SmartThings,1230735600000,com.samsung.android.easysetup,True,1230735600000,False
1557472480212,파일,1230735600000,com.android.documentsui,True,1230735600000,False
1557472480212,고속버스 모바일,1556651852685,com.kscc.scxb.mbl,False,1556258062548,False
1557472480212,android.auto_generated_rro__,1230735600000,android.auto_generated_rro__,True,1230735600000,False
1557472480212,외부 저장소,1230735600000,com.android.externalstorage,True,1230735600000,False
1557472480212,EasyOneHand,1230735600000,com.sec.android.easyonehand,True,1230735600000,False
1557472480212,DeviceTest,1230735600000,com.sec.factory,True,1230735600000,False
1557472480212,StickerProvider,1230735600000,com.samsung.android.provider.stickerprovider,True,1230735600000,False
1557472480212,HTML 뷰어,1230735600000,com.android.htmlviewer,True,1230735600000,False
1557472480212,Naver V Panel,1551920003475,com.samsung.android.app.panel.naver.v,False,1514732582352,False
1557472480212,삼성 인터넷 패널,1230735600000,com.samsung.android.app.sbrowseredge,True,1230735600000,False
1557472480212,Companion Device Manager,1230735600000,com.android.companiondevicemanager,True,1230735600000,False
1557472480212,MmsService,1230735600000,com.android.mms.service,True,1230735600000,False
1557472480212,맞춤형 서비스,1230735600000,com.samsung.android.rubin.app,True,1230735600000,False
1557472480212,배경화면,1230735600000,com.sec.android.wallpapercropper2,True,1230735600000,False
1557472480212,마이 이모지 메이커,1230735600000,com.sec.android.app.camera.avatarauth,True,1230735600000,False
1557472480212,다운로드 관리자,1230735600000,com.android.providers.downloads,True,1230735600000,False
1557472480212,사전,1230735600000,com.diotek.sec.lookup.dictionary,True,1230735600000,False
1557472480212,LED Cover Service,1230735600000,com.sec.android.cover.ledcover,True,1230735600000,False
1557472480212,Smart Switch 에이전트,1230735600000,com.sec.android.easyMover.Agent,True,1230735600000,False
1557472480212,bootagent,1230735600000,com.samsung.ucs.agent.boot,True,1230735600000,False
1557472480212,설정메시지,1230735600000,com.wsomacp,True,1230735600000,False
1557472480212,com.samsung.faceservice,1230735600000,com.samsung.faceservice,True,1230735600000,False
1557472480212,음성 녹음,1555729071365,com.sec.android.app.voicenote,False,1541352616961,False
1557472480212,AhnLab V3 Mobile Plus 2.0,1555105305022,com.ahnlab.v3mobileplus,False,1541570301679,False
1557472480212,Foundation,1230735600000,com.monotype.android.font.foundation,True,1230735600000,False
1557472480212,즐겨찾는 연락처,1230735600000,com.sec.android.widgetapp.easymodecontactswidget,True,1230735600000,False
1557472480212,MTP 애플리케이션,1230735600000,com.samsung.android.MtpApplication,True,1230735600000,False
1557472480212,DeviceKeystring,1230735600000,com.sec.android.app.factorykeystring,True,1230735600000,False
1557472480212,Galaxy Store,1556650215215,com.sec.android.app.samsungapps,True,1230735600000,True
1557472480212,EmergencyManagerService,1230735600000,com.sec.android.emergencymode.service,True,1230735600000,False
1557472480212,ConfigUpdater,1230735600000,com.google.android.configupdater,True,1230735600000,False
1557472480212,WlanTest,1230735600000,com.sec.android.app.wlantest,True,1230735600000,False
1557472480212,기본 라이브 스티커,1230735600000,com.samsung.android.app.camera.sticker.facear.preload,True,1230735600000,False
1557472480212,SettingsBixby,1230735600000,com.samsung.android.app.settings.bixby,True,1230735600000,False
1557472480212,삼성 결제,1557254412656,com.sec.android.app.billing,True,1230735600000,True
1557472480212,모션 와이드 셀프 샷 뷰어,1230735600000,com.samsung.android.app.selfmotionpanoramaviewer,True,1230735600000,False
1557472480212,EpdgTestApp,1230735600000,com.sec.epdgtestapp,True,1230735600000,False
1557472480212,Samsung Time Zone Data,1230735600000,com.samsung.android.timezone.data_P,True,1230735600000,False
1557472480212,게임런처,1554233063807,com.samsung.android.game.gamehome,True,1230735600000,True
1557472480212,Samsung DeX 홈,1230735600000,com.sec.android.app.desktoplauncher,True,1230735600000,False
1557472480212,Polar Beat,1557200841996,fi.polar.beat,False,1557200841996,False
1557472480212,패키지 액세스 도움말,1230735600000,com.android.defcontainer,True,1230735600000,False
1557472480212,AppleMint,1230735600000,com.monotype.android.font.applemint,True,1230735600000,False
1557472480212,날씨,1230735600000,com.sec.android.daemonapp,True,1230735600000,False
1557472480212,com.samsung.daydream.customization,1230735600000,com.samsung.daydream.customization,True,1230735600000,False
1557472480212,ARCore,1554914833966,com.google.ar.core,True,1230735600000,True
1557472480212,com.sec.ims,1230735600000,com.sec.ims,True,1230735600000,False
1557472480212,SecVideoEngineService,1230735600000,com.sec.sve,True,1230735600000,False
1557472480212,com.sec.enterprise.knox.attestation,1230735600000,com.sec.enterprise.knox.attestation,True,1230735600000,False
1557472480212,다운로드,1230735600000,com.android.providers.downloads.ui,True,1230735600000,False
1557472480212,Google Play 스토어,1557199240412,com.android.vending,True,1230735600000,True
1557472480212,PacProcessor,1230735600000,com.android.pacprocessor,True,1230735600000,False
1557472480212,Sim App Dialog,1230735600000,com.android.simappdialog,True,1230735600000,False
1557472480212,SystemUIBixby2,1230735600000,com.samsung.systemui.bixby2,True,1230735600000,False
1557472480212,ANT Radio Service,1554825756481,com.dsi.ant.service.socket,True,1230735600000,True
1557472480212,AutoPreconfig,1230735600000,com.sec.android.AutoPreconfig,True,1230735600000,False
1557472480212,설정,1230735600000,com.samsung.android.SettingsReceiver,True,1230735600000,False
1557472480212,Daum 스포츠,1551919995033,com.samsung.android.widgetapp.daumedge.sports,False,1514732578619,False
1557472480212,세로로 긴 디스플레이 컷아웃,1230735600000,com.android.internal.display.cutout.emulation.tall,True,1230735600000,False
1557472480212,SoundAlive,1230735600000,com.sec.android.app.soundalive,True,1230735600000,False
1557472480212,보안 저장소,1230735600000,com.sec.android.providers.security,True,1230735600000,False
1557472480212,BadgeProvider,1230735600000,com.sec.android.provider.badge,True,1230735600000,False
1557472480212,인증서 설치 마법사,1230735600000,com.android.certinstaller,True,1230735600000,False
1557472480212,SecurityLogAgent,1230735600000,com.samsung.android.securitylogagent,True,1230735600000,False
1557472480212,com.android.carrierconfig,1230735600000,com.android.carrierconfig,True,1230735600000,False
1557472480212,원스토어,1556588015538,com.lguplus.appstore,True,1230735600000,True
1557472480212,설정,1230735600000,com.samsung.android.knox.containeragent,True,1230735600000,False
1557472480212,Assistant menu,1230735600000,com.samsung.android.app.assistantmenu,True,1230735600000,False
1557472480212,삼성 TTS 엔진,1230735600000,com.samsung.SMT,True,1230735600000,False
1557472480212,CMHProvider,1230735600000,com.samsung.cmh,True,1230735600000,False
1557472480212,mlp,1230735600000,com.samsung.mlp,True,1230735600000,False
